Timestamp,Open,High,Low,Close,Volume,EMA_20,EMA_40,EMA_200,RSI,MACD,Signal,PercentChange
2016-08-11,218.26,218.94,217.95,218.65,72504300,217.8827803,217.228499,226.0842557,58.63945578,0.725340938,0.768918994,46406.00
2016-08-10,218.31,218.4,217.23,217.64,57941100,217.8596584,217.2485722,226.0002333,47.6744186,0.617731745,0.738681544,-24751.00
2016-08-09,218.13,218.76,217.8,218.18,51251700,217.8901671,217.2940077,225.92242,48.86363636,0.569459794,0.704837194,5961.00
2016-08-08,218.4,218.52,217.74,218.05,39906500,217.9053893,217.3308854,225.8440875,55.44412607,0.514779949,0.666825745,-5959.00
2016-08-05,216.41,218.23,216.41,218.18,71892200,217.9315427,217.3723056,225.7678279,53.58208955,0.476443546,0.628749305,81789.00
2016-08-04,216.31,216.78,214.25,216.41,46585500,217.7866339,217.3253638,225.6747152,41.34615385,0.299781766,0.562955797,10639.00
2016-08-03,215.48,216.25,215.13,216.18,53993600,217.6336211,217.2694924,225.5802404,31.22476447,0.139607644,0.478286167,29227.00
2016-08-02,216.65,216.83,214.57,215.55,92295500,217.435181,217.1856148,225.480437,30.44619423,-0.037732282,0.375082477,-64074.00
2016-08-01,217.19,217.65,216.41,216.94,73311400,217.3880209,217.1736335,225.3954576,41.11111111,-0.065360631,0.286993855,-8291.00
2016-07-29,216.46,217.54,216.13,217.12,79519400,217.3624951,217.1710173,225.3131147,40.18058691,-0.071902948,0.215214495,16146.00
2016-07-28,216.29,217.11,215.75,216.77,65035700,217.306067,217.1514555,225.2281086,40.82568807,-0.104129517,0.151345692,11546.00
2016-07-27,217.19,217.27,215.62,216.52,84083900,217.2312035,217.1206528,225.1414607,41.58878505,-0.148134611,0.091449632,-10612.00
2016-07-26,216.53,217.17,215.76,216.75,70080500,217.1853746,217.1025721,225.0579636,34.72584856,-0.162575815,0.040644542,4615.00
2016-07-25,217,217.06,215.97,216.65,55873100,217.1343865,217.0804954,224.9743023,37.30715288,-0.180014641,-0.003487294,-27159.00
2016-07-22,216.41,217.3,216.1,217.24,62787500,217.144445,217.0882762,224.8973441,40.6374502,-0.144560563,-0.031701948,44851.00
2016-07-21,216.96,217.22,215.75,216.27,67777300,217.0611645,217.0483602,224.8114998,40.85447263,-0.192514655,-0.063864489,-37773.00
2016-07-20,216.19,217.37,216.19,217.09,58159500,217.0639107,217.0503914,224.734669,42.98584299,-0.16247852,-0.083587295,41630.00
2016-07-19,215.92,216.23,215.63,216.19,54345700,216.9806811,217.0084211,224.6496474,39.11007026,-0.2088892,-0.108647676,-10166.00
2016-07-18,215.97,216.6,215.67,216.41,58725900,216.9263305,216.9792299,224.5676609,39.74507532,-0.225320483,-0.131982238,26873.00
2016-07-15,216.78,217.01,215.31,215.83,107155400,216.8219181,216.9231699,224.480719,46.10215054,-0.281894047,-0.1619646,-13419.00
2016-07-14,216.4,216.67,215.66,216.12,91230900,216.7550688,216.8839908,224.3975277,49.6,-0.299871693,-0.189546018,55834.00
2016-07-13,215.44,215.45,214.35,214.92,87324100,216.5803003,216.7881864,224.303224,46.09665428,-0.406265898,-0.232889994,-1396.00
2016-07-12,214.53,215.3,213.43,214.95,101275600,216.4250336,216.6985188,224.2101571,35.17138599,-0.482600208,-0.282832037,72633.00
2016-07-11,213.19,214.07,212.95,213.4,73633900,216.1369352,216.5376154,224.1025933,26.98019802,-0.660553297,-0.358376289,35269.00
2016-07-08,211.05,212.94,210.78,212.65,133971000,215.8048461,216.3479757,223.9886372,25.70754717,-0.85227662,-0.457156355,148904.00
2016-07-07,209.87,210.65,208.63,209.53,85593800,215.2072417,216.0153915,223.8447701,19.20704846,-1.241663536,-0.614057791,-6201.00
2016-07-06,207.83,209.8,207.06,209.66,96021500,214.678933,215.7053724,223.7036281,18.48888889,-1.522218373,-0.795689908,59977.00
2016-07-05,208.95,209.08,207.71,208.41,109803700,214.0818917,215.3495006,223.5514527,16.77419355,-1.824394175,-1.001430761,-71933.00
2016-07-01,209.48,210.49,209.29,209.92,106055300,213.6855211,215.0846469,223.4158164,22.52252252,-1.919894941,-1.185123597,21004.00
2016-06-30,207.21,209.54,206.56,209.48,165021900,213.2849953,214.8112495,223.2771515,23.45582486,-2.007938049,-1.349686487,136456.00
2016-06-29,204.84,206.93,204.72,206.66,137328600,212.6540434,214.4136275,223.1118068,14.73968898,-2.278992472,-1.535547684,170275.00
2016-06-28,201.48,203.23,201.12,203.2,159382400,211.7536583,213.8666213,222.9136793,12.5648415,-2.74139702,-1.776717551,180360.00
2016-06-27,201.59,201.6,198.65,199.6,230775800,210.596167,213.1706886,222.6817024,9.454896286,-3.359618282,-2.093297698,-179099.00
2016-06-24,203.63,210.85,202.72,203.24,333444400,209.8955797,212.6862647,222.4882526,23.53930223,-3.51532305,-2.377702768,-359092.00
2016-06-23,209.81,210.87,209.27,210.81,102731400,209.9826673,212.5947396,222.3720511,41.45477953,-2.99337866,-2.500837946,130225.00
2016-06-22,208.65,209.5,207.93,208.1,95560500,209.8033657,212.375484,222.2300407,39.53345611,-2.766517629,-2.553973883,-16312.00
2016-06-21,208.3,208.92,207.78,208.44,72461700,209.6735213,212.1835092,222.0928263,40.10337489,-2.530127732,-2.549204653,28385.00
2016-06-20,208.82,209.61,207.75,207.85,82789600,209.4998526,211.9721185,221.9511067,41.30911369,-2.363154134,-2.511994549,64400.00
2016-06-17,207.17,207.2,205.75,206.52,117055700,209.2160571,211.7061615,221.7975633,40.57213165,-2.311500698,-2.471895779,-88785.00
2016-06-16,207.75,208.57,205.59,208.37,149533100,209.1354803,211.5434219,221.6639557,48.14340589,-2.097111247,-2.396938872,29843.00
2016-06-15,208.04,209.36,207.53,207.75,109124500,209.0035298,211.358377,221.5255084,46.99023007,-1.954702289,-2.308491556,-13940.00
2016-06-14,208,208.74,206.92,208.04,125059300,208.911765,211.1965049,221.3913242,49.39876503,-1.797718606,-2.206336966,-19669.00
2016-06-13,209.36,210.37,208.35,208.45,117751200,208.8677874,211.0625291,221.2625548,47.52275025,-1.621532318,-2.089376036,-77118.00
2016-06-10,210.46,210.86,209.43,210.07,113829200,208.9822838,211.014113,221.1511861,50.95623987,-1.335784858,-1.938657801,-94776.00
2016-06-09,211.51,212.22,211.19,212.08,73786900,209.2773044,211.0661075,221.0609256,59.02130493,-0.936344143,-1.738195069,-13656.00
2016-06-08,211.84,212.52,211.69,212.37,66170900,209.5718469,211.129712,220.9744487,67.06363975,-0.589587524,-1.50847356,32596.00
2016-06-07,211.53,212.34,211.5,211.68,60974800,209.7726234,211.1565553,220.8819666,75.20868114,-0.3662359,-1.280026028,15613.00
2016-06-06,210.7,211.77,210.51,211.35,64887000,209.9228497,211.1659916,220.7871212,69.63680387,-0.213396468,-1.066700116,50884.00
2016-06-03,210.25,210.69,208.86,210.28,101757100,209.956864,211.1227725,220.6825727,48.12720848,-0.176574732,-0.888675039,-29871.00
2016-06-02,209.8,210.93,209.24,210.91,63044700,210.0476389,211.1123934,220.5853332,61.64043082,-0.095457135,-0.730031458,30437.00
2016-06-01,209.12,210.48,208.89,210.27,69936200,210.0688161,211.071301,220.4826931,57.39692805,-0.081869763,-0.600399119,20491.00
2016-05-31,210.56,210.69,209.18,209.84,109879400,210.0470241,211.0112376,220.3767956,58.14905815,-0.104593391,-0.501237974,-19026.00
2016-05-27,209.53,210.25,209.47,210.24,59329000,210.0654028,210.9736162,220.275932,66.4893617,-0.089296025,-0.418849584,42992.00
2016-05-26,209.44,209.71,208.97,209.34,55280700,209.9963168,210.8939276,220.1671167,54.69506292,-0.148088162,-0.364697299,2866.00
2016-05-25,208.67,209.77,207.87,209.28,76621400,209.9280961,210.8151995,220.0587872,57.83009212,-0.197249087,-0.331207657,67830.00
2016-05-24,206.17,208.24,206.14,207.87,93537800,209.732087,210.6715312,219.9375057,49.2194674,-0.345996262,-0.334165378,129623.00
2016-05-23,205.51,205.84,204.99,205.21,58682600,209.301412,210.405115,219.7909634,37.67123288,-0.670786826,-0.401489668,-13626.00
2016-05-20,204.92,206.1,204.86,205.49,104990400,208.9384204,210.1653533,219.6486653,30.59322034,-0.895271891,-0.500246112,63173.00
2016-05-19,204.06,204.54,202.78,204.2,115430500,208.4871423,209.8743605,219.4949472,14.44043321,-1.163853957,-0.632967681,-34650.00
2016-05-18,204.44,206.3,203.63,204.91,120062100,208.1464621,209.6321966,219.3498233,17.56521739,-1.304380033,-0.767250152,2928.00
2016-05-17,206.46,206.8,204.23,204.85,114924900,207.8325133,209.3989187,219.2055465,18.58325667,-1.404400405,-0.894680202,-93336.00
2016-05-16,204.96,207.34,204.89,206.78,77486800,207.7322739,209.2711665,219.0819092,31.67602245,-1.312799267,-0.978304015,98652.00
2016-05-13,206.21,206.86,204.38,204.76,96474600,207.4492002,209.0511096,218.9394027,29.43368107,-1.38721092,-1.060085396,-87142.00
2016-05-12,207.29,207.49,205.37,206.56,89586300,207.3645145,208.9295921,218.8162245,35.09252913,-1.286112232,-1.105290763,2905.00
2016-05-11,207.91,208.54,206.5,206.5,81727000,207.2821798,208.8110754,218.693675,36.54532477,-1.197033634,-1.123639338,-93548.00
2016-05-10,206.72,208.47,206.64,208.45,77472200,207.3934007,208.793462,218.5917479,45.52479073,-0.958045745,-1.090520619,124338.00
2016-05-09,205.57,206.4,205.36,205.89,74374900,207.2502197,208.6518297,218.4653624,37.70491803,-0.964103146,-1.065237124,8263.00
2016-05-06,204.06,205.77,203.88,205.72,83784900,207.1044845,208.5088136,218.3385428,39.32783019,-0.971423296,-1.046474359,36590.00
2016-05-05,205.56,205.98,204.47,204.97,67619200,206.9012003,208.3361885,218.2055225,37.79036827,-1.025917165,-1.04236292,-1952.00
2016-05-04,204.99,205.85,204.42,205.01,92243800,206.721086,208.1739354,218.0742238,41.21621622,-1.053729544,-1.044636245,-55782.00
2016-05-03,206.52,206.8,205.28,206.16,101267500,206.6676492,208.0756947,217.9556743,53.21597833,-0.971773665,-1.030063729,-87032.00
2016-05-02,206.92,208.18,206.41,207.97,62188000,206.7916826,208.0705389,217.8563143,57.60736196,-0.75210141,-0.974471265,79484.00
2016-04-29,206.72,207.13,205.03,206.33,142424100,206.7477128,207.9856345,217.7416246,56.3963964,-0.702248772,-0.920026766,-53989.00
2016-04-28,208.46,209.76,206.96,207.45,97216200,206.8145973,207.959506,217.6392204,57.44431419,-0.565842873,-0.849189988,-90758.00
2016-04-27,208.47,209.81,208.05,209.35,77329400,207.0560643,208.027335,217.5567406,61.9047619,-0.300956852,-0.739543361,20582.00
2016-04-26,209.04,209.52,208.36,208.92,75864200,207.2335819,208.0708796,217.4708029,56.14942529,-0.124297355,-0.616494159,14860.00
2016-04-25,208.26,208.66,207.54,208.61,66166500,207.3646694,208.0971782,217.3826357,62.26896112,-0.009201768,-0.495035681,-17228.00
2016-04-22,208.55,209.29,207.91,208.97,99251700,207.517558,208.1397548,217.2989279,58.45614035,0.10979565,-0.374069415,0.00
2016-04-21,210.12,210.25,208.65,208.97,85695000,207.6558858,208.1802546,217.216053,58.70331219,0.201776012,-0.25890033,-53784.00
2016-04-20,209.95,210.92,209.39,210.1,81100300,207.8886586,208.2739007,217.1452465,56.17053104,0.361683407,-0.134783582,9528.00
2016-04-19,209.74,210.2,208.94,209.9,88316100,208.0802149,208.3532226,217.0731545,68.21071753,0.466890814,-0.014448703,31542.00
2016-04-18,207.78,209.28,207,209.24,75277700,208.1906706,208.3964801,216.9952126,65.30434783,0.491348004,0.086710638,70266.00
2016-04-15,208.01,208.17,207.4,207.78,75761600,208.1515592,208.3664079,216.903519,61.50696151,0.388442977,0.147057106,-11058.00
2016-04-14,208.07,208.6,207.6,208.01,65212900,208.1380773,208.3490221,216.8150263,62.09677419,0.321740257,0.181993736,480.00
2016-04-13,207,208.1,206.84,208,96336400,208.1249271,208.3319967,216.7273146,58.1705151,0.265016015,0.198598192,101010.00
2016-04-12,204.22,206.25,203.7,205.92,115350600,207.914934,208.2143383,216.6197791,41.11014744,0.051627894,0.169204132,93128.00
2016-04-11,205.25,206.07,203.91,204.02,83757500,207.5439879,208.0097364,216.4944082,40.20356234,-0.267711835,0.081820939,-23472.00
2016-04-08,205.34,205.85,203.87,204.5,95040600,207.2540843,207.8385298,216.3750608,36.77130045,-0.476565334,-0.029856316,26967.00
2016-04-07,205.14,205.56,203.09,203.95,113859000,206.9394096,207.6488454,216.2514284,22.44897959,-0.678640693,-0.159613191,-119659.00
2016-04-06,204.19,206.49,203.98,206.42,91839800,206.8899421,207.5889017,216.1536032,39.44256757,-0.632191009,-0.254128755,109212.00
2016-04-05,204.67,206.26,203.89,204.19,99662200,206.6328047,207.4231016,216.0345624,33.93895349,-0.766486088,-0.356600221,-99879.00
2016-04-04,206.83,207.07,205.89,206.25,63497000,206.5963471,207.3658772,215.9372035,41.20310479,-0.698637662,-0.425007709,-32380.00
2016-04-01,204.35,207.14,203.98,206.92,114423500,206.6271712,207.344127,215.8474801,43.64538128,-0.584071087,-0.456820385,68119.00
2016-03-31,205.91,206.41,205.33,205.52,94584100,206.5217263,207.2551452,215.7447191,36.03658537,-0.599335781,-0.485323464,-24270.00
2016-03-30,206.3,206.87,205.59,206.02,86365300,206.4739429,207.1948943,215.6479558,38.38323353,-0.564579221,-0.501174616,43876.00
2016-03-29,202.76,205.25,202.4,205.12,92922900,206.3449959,207.0936799,215.5432,37.83943329,-0.602709219,-0.521481536,92501.00
2016-03-28,203.61,203.86,202.71,203.24,62408200,206.049282,206.9056955,215.4207801,36.92396313,-0.775686178,-0.572322465,5907.00
2016-03-24,202,203.16,201.74,203.12,84360900,205.7703028,206.7210274,215.2983843,35.82608696,-0.911942358,-0.640246443,-4429.00
2016-03-23,204.11,204.33,203.01,203.21,81052500,205.5264644,206.5497578,215.1781018,36.18003462,-1.001123782,-0.712421911,-65996.00
2016-03-22,203.76,205.23,203.57,204.56,97471900,205.4344202,206.4526965,215.0724491,45.90361446,-0.951894143,-0.760316357,-5375.00
2016-03-21,204.07,204.94,203.8,204.67,72926700,205.3616183,206.3657356,214.9689421,52.1944632,-0.893701187,-0.786993323,14189.00
2016-03-18,204.17,204.78,203.8,204.38,138372400,205.2681308,206.2688705,214.8635795,49.58960328,-0.86105769,-0.801806197,-12218.00
2016-03-17,203.24,205.23,202.77,204.63,134278500,205.2073565,206.1889256,214.7617528,52.37430168,-0.805726657,-0.802590289,63440.00
2016-03-16,201.6,203.82,201.55,203.34,129303200,205.029513,206.0499536,214.6481036,38.28006088,-0.856100045,-0.81329224,57872.00
2016-03-15,201.36,202.53,201.05,202.17,93169100,204.7571784,205.8606876,214.5239433,41.63907285,-0.979143583,-0.846462509,-16297.00
2016-03-14,202.16,203.04,201.77,202.5,73612000,204.542209,205.6967516,214.4043021,31.88405797,-1.038062097,-0.884782426,-12824.00
2016-03-11,201.26,202.81,199.52,202.76,137964500,204.3724748,205.5534954,214.2884384,29.07444668,-1.051652818,-0.918156505,161371.00
2016-03-10,199.96,201.07,197.38,199.54,156838700,203.9122391,205.2601542,214.1416878,24.57482993,-1.307182268,-0.995961657,8024.00
2016-03-09,199.36,199.79,198.43,199.38,94801200,203.4805973,204.9733174,213.9948053,20.92819615,-1.505250273,-1.09781938,49395.00
2016-03-08,199.32,199.92,198.21,198.4,123974900,202.9967309,204.6526678,213.8396331,20.7826087,-1.721454547,-1.222546414,-109178.00
2016-03-07,199.34,201.07,199.25,200.59,100219000,202.7675184,204.4544889,213.707796,38.78069433,-1.696526789,-1.317342489,7982.00
2016-03-04,200.01,201.35,199.03,200.43,129293600,202.5448976,204.2581723,213.5756786,38.64978903,-1.670426389,-1.387959269,32535.00
2016-03-03,198.79,199.8,198.11,199.78,95172200,202.2815741,204.0397249,213.4384082,36.1804996,-1.682793012,-1.446926017,39195.00
2016-03-02,197.74,199.06,197.25,199,102415000,201.9690432,203.7938847,213.2947424,26.52027027,-1.735527055,-1.504646225,44924.00
2016-03-01,195.01,198.21,194.45,198.11,141799700,201.6015153,203.516622,213.1436504,24.00950872,-1.828061965,-1.569329373,235069.00
2016-02-29,195.11,196.23,193.33,193.56,125918100,200.8356567,203.0309331,212.9487882,17.95023697,-2.242691175,-1.704001733,-78426.00
2016-02-26,196.57,196.68,194.9,195.09,129833700,200.2884513,202.6435705,212.7710889,23.73348018,-2.419934103,-1.847188207,-23014.00
2016-02-25,193.73,195.55,192.83,195.54,110728300,199.8362178,202.2970549,212.5996352,27.48267898,-2.495324613,-1.976815489,121118.00
2016-02-24,190.63,193.53,189.32,193.2,150812200,199.2041971,201.8532961,212.406604,25.74364521,-2.712621171,-2.123976625,45757.00
2016-02-23,194,194.32,192.18,192.32,111455300,198.5485593,201.3882573,212.2067373,23.26680672,-2.92215413,-2.283612126,-126297.00
2016-02-22,193.87,194.95,193.79,194.78,103640300,198.1896489,201.0659033,212.033337,31.21468927,-2.856777911,-2.398245283,144791.00
2016-02-19,191.17,192.18,190.45,192,114793000,197.6001585,200.6236641,211.8340003,31.875,-2.994767735,-2.517549774,-4686.00
2016-02-18,193.2,193.27,191.72,192.09,102343000,197.0753815,200.2073878,211.6375426,32.41678726,-3.061571527,-2.626354124,-40959.00
2016-02-17,191.16,193.32,191.01,192.88,136009500,196.6758213,199.8499542,211.4509004,36.56280428,-3.016001032,-2.704283506,163347.00
2016-02-16,188.77,189.81,187.63,189.78,120250700,196.0190765,199.358737,211.2352695,24.8018648,-3.193220718,-2.802070948,168783.00
2016-02-12,184.96,186.65,183.96,186.63,127632400,195.1248787,198.737823,210.990441,21.76759411,-3.546960122,-2.951048783,206168.00
2016-02-11,182.34,184.1,181.09,182.86,219058900,193.956795,197.963295,210.7105361,19.30333817,-4.084425922,-3.177724211,-130081.00
2016-02-10,186.41,188.34,185.12,185.27,148214100,193.1294812,197.3441099,210.4573964,26.48167181,-4.266720484,-3.395523465,-8629.00
2016-02-09,183.36,186.94,183.2,185.43,184513100,192.3961973,196.7629338,210.2083676,27.72312017,-4.34815673,-3.586050118,539.00
2016-02-08,185.77,186.12,182.8,185.42,191526700,191.7317975,196.2096199,209.9617172,32.98494983,-4.363206135,-3.741481322,-134611.00
2016-02-05,190.99,191.67,187.2,187.95,180788300,191.3716263,195.8067117,209.7426951,35.6741573,-4.12345047,-3.817875151,-190502.00
2016-02-04,190.71,192.75,189.96,191.6,139531800,191.3933762,195.6015062,209.5621708,42.9943101,-3.597448733,-3.773789868,15682.00
2016-02-03,191.41,191.78,187.1,191.3,205054900,191.3844832,195.3916766,209.3804576,46.35736196,-3.168274167,-3.652686727,59949.00
2016-02-02,191.96,191.97,189.54,190.16,182564900,191.2678658,195.1364729,209.1892093,45.89977221,-2.88686077,-3.499521536,-180223.00
2016-02-01,192.53,194.58,191.84,193.65,136061600,191.4947357,195.063962,209.0345903,47.93569602,-2.355076932,-3.270632615,-3614.00
2016-01-29,190.02,193.88,189.88,193.72,210529300,191.7066656,194.9984029,208.8822063,53.48742903,-1.906014643,-2.997709021,243773.00
2016-01-28,189.96,190.2,187.16,189.11,143798800,191.4593642,194.7111637,208.6854679,44.89376285,-1.900213538,-2.778209924,52091.00
2016-01-27,189.58,191.56,187.06,188.13,185681700,191.1422819,194.3901314,208.4809359,41.91351719,-1.952190296,-2.613005999,-108833.00
2016-01-26,188.42,190.53,188.02,190.2,141036800,191.0525407,194.1857347,208.2990361,50.74100212,-1.805537439,-2.451512287,136431.00
2016-01-25,189.92,190.15,187.41,187.64,130371700,190.7275368,193.8664306,208.0934735,51.81981982,-1.874279076,-2.336065645,-151166.00
2016-01-22,189.78,190.76,188.88,190.52,168319600,190.7077714,193.7031901,207.9186131,64.25912137,-1.677033588,-2.204259233,205152.00
2016-01-21,186.21,188.87,184.64,186.69,195772900,190.3251265,193.3610832,207.7073831,52.5106082,-1.808912097,-2.125189806,56019.00
2016-01-20,185.03,187.5,181.02,185.65,286547800,189.8798764,192.9849328,207.4879067,50.37722908,-1.974584295,-2.095068704,-128151.00
2016-01-19,189.96,190.11,186.2,188.06,195244400,189.7065548,192.7446922,207.2945941,54.18250951,-1.889631353,-2.053981234,13311.00
2016-01-15,186.77,188.76,185.52,187.81,314240200,189.5259306,192.5039755,207.1007176,49.76092896,-1.821481539,-2.007481295,-214662.00
2016-01-14,189.55,193.26,187.66,191.93,240795600,189.7548896,192.4759767,206.9497652,50.55462185,-1.418669218,-1.889718879,164168.00
2016-01-13,194.45,194.86,188.38,188.83,221168900,189.6668048,192.2981242,206.769469,46.20583717,-1.334201795,-1.778615463,-249407.00
2016-01-12,193.82,194.55,191.14,193.66,172330500,190.0471091,192.3645571,206.6390265,54.82891832,-0.867519891,-1.596396348,80682.00
2016-01-11,193.01,193.41,189.82,192.11,187941300,190.2435749,192.3521397,206.4944591,47.75510204,-0.615646378,-1.400246354,9899.00
2016-01-08,195.19,195.85,191.58,191.92,209817200,190.4032345,192.3310597,206.3494396,47.38524114,-0.426450361,-1.205487156,-109766.00
2016-01-07,195.33,197.44,193.59,194.05,213436100,190.7505455,192.4149105,206.2270571,57.73324984,-0.103445501,-0.985078825,-239916.00
2016-01-06,198.34,200.06,197.6,198.82,152112600,191.5190649,192.7273539,206.1533551,64.95941786,0.531312671,-0.681800526,-126143.00
2016-01-05,201.4,201.9,200.05,201.36,110845800,192.4562969,193.1484586,206.10566,65.41436464,1.225196565,-0.300401107,16913.00
2016-01-04,200.49,201.03,198.59,201.02,222353500,193.2718876,193.5324362,206.0550564,69.6880518,1.727752931,0.1052297,-139795.00
2015-12-31,205.13,205.89,203.87,203.87,114877859,194.2812317,194.0367076,206.0333145,69.66126657,2.329154609,0.550014682,-100034.00
2015-12-30,207.11,207.21,205.76,205.93,63317679,195.3906382,194.6168682,206.0322865,79.89434431,2.938125672,1.02763688,-70878.00
2015-12-29,206.51,207.79,206.47,207.4,92640672,196.5343869,195.2404356,206.0458956,83.34866605,3.499021796,1.521913863,106719.00
2015-12-28,204.86,205.26,203.94,205.21,65899939,197.3606358,195.7267558,206.0375783,76.47422044,3.72389458,1.962310007,-22852.00
2015-12-24,205.72,206.33,205.42,205.68,48542150,198.1529562,196.2122799,206.0340203,77.39957068,3.895132292,2.348874464,-16504.00
2015-12-23,204.69,206.07,204.58,206.02,110987228,198.9021985,196.6907053,206.0338808,74.43635102,4.012026428,2.681504857,123832.00
2015-12-22,202.72,203.85,201.55,203.5,111026246,199.3400843,197.022866,206.008668,75.96460177,3.856863413,2.916576568,90742.00
2015-12-21,201.41,201.88,200.09,201.67,99094290,199.561981,197.2495555,205.9654972,65.86138614,3.545361183,3.042333491,82491.00
2015-12-18,202.77,202.93,199.83,200.02,251393535,199.6056019,197.3846991,205.906338,65.60157791,3.129279821,3.059722757,-236259.00
2015-12-17,208.4,208.48,204.84,204.86,173092476,200.1060208,197.7493479,205.8959267,71.56666667,3.153725708,3.078523347,-152382.00
2015-12-16,206.37,208.39,204.8,208.03,197017008,200.8606855,198.2508432,205.9171613,72.5193299,3.389816067,3.140781891,146320.00
2015-12-15,204.7,206.11,202.87,205.03,154069569,201.257763,198.5815337,205.9083338,60.60813119,3.296840524,3.171993618,104977.00
2015-12-14,202.07,203.05,199.95,202.9,182385177,201.4141666,198.7921906,205.8784001,52.66805267,3.016511075,3.140897109,50525.00
2015-12-11,203.35,204.14,201.51,201.88,211125329,201.4585316,198.9428155,205.838615,51.45565335,2.681136025,3.048944892,-193812.00
2015-12-10,205.42,207.43,205.14,205.87,116128884,201.8786715,199.2807269,205.8389273,53.25945241,2.706114136,2.980378741,25810.00
2015-12-09,206.19,208.68,204.18,205.34,162401537,202.2083218,199.5763012,205.8339629,48.98799314,2.652565772,2.914816147,-77797.00
2015-12-08,206.49,208.29,205.78,206.95,103372367,202.6599102,199.9359938,205.8450677,49.23181973,2.708816304,2.873616179,-67195.00
2015-12-07,209.23,209.73,207.2,208.35,102027111,203.2018235,200.3464332,205.8699924,55.50877193,2.833698444,2.865632632,-60586.00
2015-12-04,205.61,209.97,205.61,209.62,192913879,203.8130784,200.7988023,205.9073059,56.72354949,3.000558258,2.892617757,195029.00
2015-12-03,208.83,209.15,204.75,205.61,166224154,203.9842138,201.0334948,205.9043477,49.37822263,2.777208445,2.869535894,-140028.00
2015-12-02,210.62,211,208.23,208.53,108441259,204.4171458,201.399178,205.9304736,57.53670962,2.803504649,2.856329645,-102051.00
2015-12-01,209.44,210.82,209.11,210.68,97858418,205.0136081,201.851901,205.9777325,63.37192045,2.963668289,2.877797374,95356.00
2015-11-30,209.75,209.89,208.56,208.69,112822700,205.3637407,202.1854669,206.0047203,62.73875992,2.896632186,2.881564337,-41516.00
2015-11-27,209.43,209.8,208.86,209.56,37317779,205.7633844,202.5452002,206.0400962,57.81769794,2.880502679,2.881352005,11465.00
2015-11-25,209.5,209.74,209.01,209.32,51980062,206.1021097,202.8756782,206.072732,52.37744195,2.81589406,2.868260416,-1434.00
2015-11-24,207.87,209.83,207.41,209.35,98874365,206.4114326,203.1914988,206.1053417,58.94039735,2.735577973,2.841723927,13392.00
2015-11-23,209.38,209.98,208.52,209.07,64931172,206.6646295,203.4782549,206.1348408,63.82787987,2.619141404,2.797207423,-11467.00
2015-11-20,209.45,210.12,208.86,209.31,94011519,206.9165696,203.7627303,206.1664344,67.25499303,2.517213706,2.741208679,36442.00
2015-11-19,208.59,209.05,208.2,208.55,88220465,207.0721344,203.9962557,206.1901514,57.32240437,2.348042846,2.662575513,-8624.00
2015-11-18,206.04,208.9,205.99,208.73,121342544,207.2300263,204.22717,206.2154236,59.44289694,2.203102225,2.570680855,158660.00
2015-11-17,205.99,207.04,204.88,205.47,121123744,207.0624048,204.2877959,206.2080064,46.2244898,1.804381201,2.417420924,-7296.00
2015-11-16,202.32,205.69,202.18,205.62,117645231,206.9250329,204.3527814,206.2021556,42.5613079,1.483395997,2.230615939,152068.00
2015-11-13,204.35,204.67,202.44,202.54,153577050,206.5074107,204.2643531,206.1657163,32.44047619,0.969309059,1.978354563,-112283.00
2015-11-12,206.5,207.06,204.82,204.84,121315200,206.3486097,204.2924334,206.152525,47.91327913,0.73896392,1.730476434,-139598.00
2015-11-11,208.88,208.94,207.66,207.74,67845971,206.4811231,204.4606074,206.1683208,47.85675529,0.781411871,1.540663522,-39318.00
2015-11-10,207.51,208.6,207.19,208.56,75874602,206.6791113,204.6605778,206.1921186,43.80116959,0.87117694,1.406766205,23068.00
2015-11-09,209.31,209.49,206.95,208.08,131008660,206.8125293,204.8273789,206.2109035,48.0436177,0.893287157,1.304070395,-93316.00
2015-11-06,209.74,210.32,208.46,210.04,110471473,207.1199075,205.0816531,206.249004,51.43884892,1.056783342,1.254612985,-5235.00
2015-11-05,210.43,210.98,209.09,210.15,78408744,207.4084877,205.3288895,206.2878199,52.50755287,1.181610457,1.240012479,-10933.00
2015-11-04,211.35,211.5,209.72,210.38,96224477,207.6914889,205.5752851,206.3285381,53.07462687,1.284291412,1.248868266,-29384.00
2015-11-03,209.97,211.66,209.7,211,95246052,208.0065852,205.8399054,206.3750203,55.64657695,1.399562343,1.279007081,28993.00
2015-11-02,208.32,210.62,208.17,210.39,86270811,208.2335771,206.0618612,206.4149703,53.09278351,1.425263929,1.308258451,118309.00
2015-10-30,209.06,209.44,207.74,207.93,131076942,208.204665,206.1529899,206.4300452,48.38204593,1.232918859,1.293190532,-45958.00
2015-10-29,208.35,209.27,208.21,208.89,90525498,208.269935,206.2865026,206.4545224,50.40120361,1.144751993,1.263502824,-2394.00
2015-10-28,207,208.98,206.21,208.94,135906725,208.3337507,206.4159415,206.4792535,60.37059175,1.066618387,1.224125937,114731.00
2015-10-27,206.2,207,205.79,206.57,77905770,208.1657744,206.4234566,206.4801565,52.50659631,0.804187574,1.140138264,-20291.00
2015-10-26,207.3,207.37,206.56,206.99,69032965,208.0537959,206.4510928,206.4852295,63.65868631,0.62291913,1.036694437,-25540.00
