Timestamp,Open,OpenScaled,High,Low,Close,CloseScaled,Volume,EMA_20,EMA_40,EMA_200,RSI,MACD,Signal,PercentChange
2013-02-14,151.69,15169,152.47,151.52,152.29,15229,80765157,152.8374826,154.5030674,164.7971737,41.63868368,-1.160248637,-1.318243969,0
2013-02-13,152.33,15233,152.61,151.72,152.15,15215,82228386,152.772008,154.3882836,164.6713312,42.03389831,-1.077232905,-1.270041756,0
2013-02-12,151.78,15178,152.3,151.61,152.02,15202,65311038,152.7003882,154.2727576,164.5454473,42.26312202,-1.010286301,-1.218090665,1
2013-02-11,151.74,15174,151.9,151.39,151.77,15177,73707733,152.6117798,154.1506718,164.4183284,45.75645756,-0.966265044,-1.167725541,-1
2013-02-08,151.22,15122,151.89,151.22,151.8,15180,103104819,152.5344675,154.0360049,164.2927729,48.7862177,-0.918370725,-1.117854578,5
2013-02-07,151.21,15121,151.35,149.86,150.96,15096,162376010,152.3845182,153.8859559,164.1601085,47.52097635,-0.93738947,-1.081761556,-2
2013-02-06,150.52,15052,151.26,150.41,151.16,15116,138641354,152.2678974,153.7529824,164.0307542,47.11760184,-0.925653279,-1.050539901,0
2013-02-05,150.35,15035,151.48,150.29,151.05,15105,113835751,152.1519072,153.6211296,163.9015925,54.58593054,-0.914684431,-1.023368807,10
2013-02-04,150.32,15032,151.27,149.43,149.54,14954,158901804,151.9031541,153.4220501,163.758691,52.30375427,-1.016122691,-1.021919584,-12
2013-02-01,150.65,15065,151.42,150.39,151.24,15124,131103910,151.8399966,153.3156087,163.6341269,46.91358025,-0.948404829,-1.007216633,10
2013-01-31,149.89,14989,150.38,149.6,149.7,14970,108490791,151.6361874,153.1392375,163.4954789,46.60377358,-1.007390495,-1.007251405,-3
2013-01-30,150.64,15064,150.94,149.93,150.07,15007,137305441,151.4870267,152.9895186,163.3618921,43.68159204,-1.012608433,-1.008322811,-4
2013-01-29,149.77,14977,150.85,149.67,150.66,15066,105606462,151.4082622,152.8758836,163.2355051,35.16609393,-0.958091336,-0.998276516,3
2013-01-28,150.29,15029,150.33,149.51,150.07,15007,113251578,151.2808087,152.7390112,163.104505,37.53056235,-0.951525619,-0.988926336,-2
2013-01-25,149.88,14988,150.25,149.37,150.25,15025,147142564,151.1826364,152.617596,162.9765995,37.53056235,-0.921178967,-0.975376863,5
2013-01-24,149.15,14915,150.14,149.01,149.41,14941,146167943,151.0138139,152.4611279,162.8416085,34.57207207,-0.953913881,-0.971084266,0
2013-01-23,149.13,14913,149.5,148.86,149.37,14937,104286611,150.8572602,152.3103412,162.7075626,34.92605233,-0.971880963,-0.971243606,1
2013-01-22,148.33,14833,149.13,147.98,149.13,14913,111615740,150.6927592,152.1552026,162.5724625,34.96583144,-0.99402747,-0.975800379,5
2013-01-18,147.97,14797,148.49,147.43,148.33,14833,169850738,150.4677345,151.9686073,162.4307464,31.83246073,-1.063868437,-0.99341399,2
2013-01-17,147.7,14770,148.42,147.15,148,14800,133581775,150.2327122,151.7750167,162.2871569,33.62831858,-1.132788073,-1.021288807,6
2013-01-16,146.77,14677,147.28,146.61,147.05,14705,104747927,149.9295968,151.5445281,162.1355434,29.00919305,-1.249659148,-1.066962875,-1
2013-01-15,146.29,14629,147.21,146.2,147.07,14707,93129495,149.6572542,151.3262585,161.9856375,29.48453608,-1.325388234,-1.118647947,0
2013-01-14,146.89,14689,147.07,146.43,146.97,14697,89495130,149.4013252,151.113758,161.8362282,34.49939686,-1.377593208,-1.170436999,-1
2013-01-11,147.04,14704,147.15,146.61,147.07,14707,113891272,149.1792943,150.9165015,161.6893005,18.83408072,-1.394818265,-1.215313252,-1
2013-01-10,146.73,14673,147.09,145.97,147.08,14708,130545424,148.9793615,150.7293551,161.5439344,24.6124031,-1.391620594,-1.250574721,7
2013-01-09,145.87,14587,146.32,145.64,145.92,14592,90616572,148.6879937,150.4947524,161.3884723,15.12605042,-1.465791985,-1.293618173,2
2013-01-08,145.71,14571,145.91,144.98,145.55,14555,121133837,148.3891372,150.253545,161.2308756,5.410122164,-1.53671496,-1.342237531,-3
2013-01-07,145.85,14585,146.11,145.43,145.97,14597,109872420,148.1587432,150.0445916,161.0790261,13.1294964,-1.5412647,-1.382042965,-3
2013-01-04,145.97,14597,146.61,145.67,146.37,14637,116753387,147.9883867,149.8653432,160.9326676,16.43598616,-1.495356208,-1.404705613,4
2013-01-03,145.99,14599,146.37,145.34,145.73,14573,144670984,147.7733022,149.6636192,160.7813973,17.02508961,-1.493401052,-1.422444701,-3
2013-01-02,145.11,14511,146.15,144.73,146.06,14606,191699844,147.6101306,149.4878329,160.6349157,21.80579216,-1.448525632,-1.427660887,25
2012-12-31,139.66,13966,142.56,139.54,142.41,14241,243370696,147.11488,149.1425727,160.4535733,13.79310345,-1.688027504,-1.479734211,16
2012-12-28,140.64,14064,141.42,139.87,140.03,14003,148156789,146.4401296,148.698057,160.2503536,11.78637201,-2.04629219,-1.593045807,-11
2012-12-27,141.79,14179,142.08,139.92,141.56,14156,167731111,145.9753553,148.3498591,160.06438,23.30016584,-2.181613045,-1.710759254,-2
2012-12-26,142.64,14264,142.71,141.35,141.75,14175,105880761,145.5729405,148.0279147,159.8821473,26.54867257,-2.247615275,-1.818130458,-5
2012-12-24,142.48,14248,142.56,142.19,142.35,14235,53874548,145.2659938,147.7509433,159.7076981,30.13468013,-2.225849327,-1.899674232,-4
2012-12-21,142.17,14217,144.09,141.94,142.79,14279,245707986,145.0301849,147.508946,159.5393628,32.89689034,-2.148330714,-1.949405528,-17
2012-12-20,144.38,14438,145.14,143.98,145.12,14512,167906484,145.0387387,147.3924121,159.3958866,43.25259516,-1.877245411,-1.934973505,5
2012-12-19,145.53,14553,145.58,144.24,144.29,14429,150656553,144.9674303,147.2410749,159.2455792,40.86444008,-1.709674357,-1.889913675,-8
2012-12-18,144,14400,145.5,143.79,145.37,14537,177579280,145.0057702,147.149803,159.1075138,48.18959842,-1.472749179,-1.806480776,11
2012-12-17,142.47,14247,143.85,142.43,143.77,14377,143176435,144.8880778,146.9849345,158.9549017,44.57978076,-1.397975902,-1.724779801,11
2012-12-14,142.32,14232,142.58,141.88,142.1,14210,137650387,144.6225466,146.746645,158.7871912,39.04923599,-1.456680873,-1.671160016,-4
2012-12-13,143.42,14342,143.83,142.27,142.63,14263,135280737,144.4327803,146.5458331,158.6264232,39.49438202,-1.443795243,-1.625687061,-7
2012-12-12,144,14400,144.55,143.31,143.51,14351,146740002,144.3448964,146.3977437,158.476011,43.84700665,-1.347046726,-1.569958994,0
2012-12-11,143.06,14306,144.11,142.99,143.44,14344,152344305,144.2587158,146.2534635,158.3263989,42.63217098,-1.261479692,-1.508263133,6
2012-12-10,142.21,14221,142.81,142.15,142.47,14247,98424357,144.0883619,146.0689043,158.1686238,50.1986755,-1.257443073,-1.458099121,0
2012-12-07,142.53,14253,142.69,141.67,142.41,14241,108661551,143.9285179,145.8904212,158.0118216,59.3114241,-1.244736969,-1.415426691,3
2012-12-06,141.37,14137,142.04,141.16,141.98,14198,103086256,143.7429448,145.6996689,157.852301,51.79794521,-1.254899002,-1.383321153,3
2012-12-05,141.37,14137,142.16,140.37,141.5,14150,147129404,143.529331,145.494807,157.6895915,48.95572264,-1.286850464,-1.364027015,1
2012-12-04,141.44,14144,141.87,140.87,141.25,14125,126623508,143.3122519,145.2877433,157.5260135,45.26678141,-1.317161718,-1.354653956,-2
2012-12-03,142.8,14280,142.92,141.34,141.45,14145,124385047,143.1348945,145.1005363,157.3660532,44.11247803,-1.309945045,-1.345712174,-5
2012-11-30,142.14,14214,142.42,141.66,142.15,14215,136298627,143.0410951,144.9566077,157.2146496,34.76923077,-1.233522352,-1.323274209,0
2012-11-29,141.99,14199,142.51,141.37,142.12,14212,150798733,142.9533717,144.8182366,157.0644541,37.87709497,-1.161982951,-1.291015958,4
2012-11-28,139.76,13976,141.54,139,141.46,14146,176637479,142.8111458,144.6544201,156.9091859,27.08089097,-1.145341164,-1.261880999,8
2012-11-27,140.91,14091,141.39,140.24,140.33,14033,127850321,142.5748462,144.4434728,156.7442189,28.66004963,-1.209392856,-1.25138337,-6
2012-11-26,140.65,14065,141.36,140.19,141.05,14105,99649879,142.4296228,144.2779376,156.5880575,42.61603376,-1.188357654,-1.238778227,-3
2012-11-23,140.13,14013,141.4,140.04,141.35,14135,65409145,142.3268016,144.1351113,156.4364351,40.69767442,-1.134402921,-1.217903166,13
2012-11-21,139.31,13931,139.57,139.03,139.45,13945,81542659,142.0528205,143.9065693,156.2674158,24.30379747,-1.230769977,-1.220476528,1
2012-11-20,138.91,13891,139.42,138.08,139.19,13919,119410788,141.7801709,143.6764928,156.0974913,23.73300371,-1.312986104,-1.238978443,0
2012-11-19,137.9,13790,139.15,136.41,139.13,13913,151289828,141.5277737,143.4547126,155.9286605,26.74094708,-1.367223969,-1.264627548,20
2012-11-16,135.9,13590,136.64,134.7,136.37,13637,239316080,141.0365571,143.1091169,155.734047,19.43319838,-1.614308062,-1.334563651,4
2012-11-15,135.98,13598,136.49,135.18,135.7,13570,177963481,140.5283136,142.7476966,155.5347032,18.97233202,-1.842943087,-1.436239538,-2
2012-11-14,138.21,13821,138.43,135.62,135.93,13593,191349976,140.090379,142.415126,155.3396315,21.78318136,-1.982723313,-1.545536293,-14
2012-11-13,137.54,13754,139.25,137.36,137.79,13779,122818991,139.8712953,142.1895101,155.1650083,34.93031359,-1.921266529,-1.62068234,-4
2012-11-12,138.59,13859,138.81,137.96,138.27,13827,97301953,139.7187909,141.9983145,154.9968988,36.47959184,-1.812931254,-1.659132123,0
2012-11-09,137.62,13762,139.44,137.55,138.16,13816,200950904,139.5703347,141.8110796,154.8293675,32.1396598,-1.716167932,-1.670539285,0
2012-11-08,139.7,13970,140.41,137.93,138.04,13804,181351566,139.4245885,141.6271245,154.6623091,31.88277087,-1.630371394,-1.662505707,-13
2012-11-07,141.66,14166,141.68,139.06,139.72,13972,263929703,139.4527229,141.5340941,154.5136294,42.91530945,-1.410555058,-1.612115577,-23
2012-11-06,142.28,14228,143.52,142.13,142.96,14296,106563909,139.7867493,141.6036504,154.3986679,59.13829048,-0.963798043,-1.48245207,7
2012-11-05,141.35,14135,142.17,140.93,141.85,14185,98318459,139.9832494,141.6156675,154.2738056,52.70635995,-0.691338295,-1.324229315,2
2012-11-02,143.68,14368,143.72,141.41,141.56,14156,137651914,140.1334161,141.612952,154.1473,50.71090047,-0.493128085,-1.158009069,-9
2012-11-01,141.65,14165,143.01,141.52,142.83,14283,100929973,140.3902336,141.6723202,154.0346901,61.95190948,-0.230904951,-0.972588245,10
2012-10-31,141.85,14185,142.03,140.68,141.35,14135,103253290,140.4816399,141.6565973,153.9084743,57.03125,-0.140890758,-0.806248748,0
2012-10-26,141.3,14130,141.84,140.39,141.35,14135,146001865,140.5643409,141.6416413,153.7835143,57.25490196,-0.068761225,-0.658751243,-1
2012-10-25,142.02,14202,142.28,140.57,141.43,14143,134167644,140.6467846,141.6313173,153.6605938,70.04754358,-0.005084112,-0.528017817,2
2012-10-24,141.93,14193,142.1,140.8,141.02,14102,119929435,140.6823289,141.601497,153.5348167,71.5210356,0.012156749,-0.419982904,-3
2012-10-23,141.86,14186,142.06,140.83,141.42,14142,191909488,140.7525833,141.5926435,153.4142713,71.90742219,0.05743484,-0.324499355,-14
2012-10-22,143.15,14315,143.67,142.28,143.41,14341,125401781,141.0056706,141.681295,153.3147263,72.19589258,0.251001039,-0.209399276,0
2012-10-19,145.55,14555,145.56,143.05,143.39,14339,185459471,141.2327496,141.7646465,153.2159728,70.98360656,0.398199615,-0.087879498,-17
2012-10-18,145.82,14582,146.52,145.33,145.82,14582,147982555,141.6696306,141.9624686,153.142381,76.37741047,0.702834402,0.070263282,-3
2012-10-17,145.64,14564,146.32,145.42,146.2,14620,128757819,142.1010944,142.1691774,153.0733026,77.60487145,0.963812262,0.248973078,4
2012-10-16,144.76,14476,145.64,144.66,145.54,14554,108612021,142.4286092,142.3336078,152.9983444,71.14825581,1.104648907,0.420108244,10
2012-10-15,143.23,14323,144.23,142.77,144.08,14408,107448207,142.5858845,142.4187977,152.9096046,54.67445743,1.085935179,0.553273631,8
2012-10-12,143.46,14346,143.95,142.58,142.89,14289,124063714,142.6148479,142.4417832,152.8099071,54.31177446,0.963969323,0.635412769,-4
2012-10-11,144.28,14428,144.49,143.33,143.36,14336,123539819,142.6858148,142.4865742,152.7158781,57.35294118,0.894919499,0.687314115,0
2012-10-10,144.18,14418,144.32,143.09,143.28,14328,123906096,142.7424038,142.5252779,152.6219888,52.0361991,0.824240356,0.714699363,-7
2012-10-09,145.53,14553,145.65,144.15,144.2,14420,148520522,142.8812225,142.6069717,152.5381879,63.58436606,0.83286222,0.738331935,-10
2012-10-08,145.6,14560,146.12,145.31,145.64,14564,78257959,143.1439632,142.7549243,152.4695492,67.97988265,0.944997729,0.779665093,-4
2012-10-05,146.91,14691,147.16,145.7,146.14,14614,124661611,143.4293001,142.9200499,152.4065686,69.06882591,1.061970019,0.836126079,0
2012-10-04,145.64,14564,146.34,145.44,146.13,14613,124255532,143.6865096,143.0766329,152.3441152,71.38075314,1.140715033,0.897043869,7
2012-10-03,144.89,14489,145.43,144.13,145.09,14509,121026475,143.8201753,143.1748459,152.271935,64.57505957,1.10644728,0.938924552,4
2012-10-02,144.92,14492,145.15,143.83,144.5,14450,113346235,143.8849205,143.2394875,152.1946023,54.87042002,1.019924712,0.955124584,1
2012-10-01,144.52,14452,145.69,144.01,144.35,14435,135858200,143.9292138,143.2936589,152.1165465,54.24028269,0.92854749,0.949809165,2
2012-09-28,144.09,14409,144.56,143.46,143.97,14397,150664142,143.9330982,143.3266511,152.0354864,40.02157497,0.816060522,0.923059436,-5
2012-09-27,143.89,14389,144.97,143.51,144.64,14464,111654225,144.0004222,143.3907169,151.9618995,41.84100418,0.772077164,0.892862982,9
2012-09-26,144.07,14407,144.11,142.95,143.29,14329,146283598,143.9327629,143.3858039,151.8756119,39.02439024,0.621126361,0.838515658,-6
2012-09-25,145.96,14596,146.24,144.06,144.1,14410,133060270,143.9486903,143.4206427,151.7982426,50.10416667,0.560397083,0.782891943,-11
2012-09-24,145.15,14515,145.98,145.04,145.65,14565,95622709,144.1107198,143.5293919,151.7370661,63.85542169,0.630077597,0.752329074,-2
2012-09-21,146.64,14664,146.67,145.81,145.87,14587,108585503,144.2782703,143.6435679,151.6786873,62.92481977,0.695040079,0.740871275,-6
2012-09-20,146.03,14603,146.79,145.63,146.71,14671,153893195,144.5098636,143.7931499,151.6292476,66.38013372,0.805024472,0.753701914,0
2012-09-19,146.79,14679,147.17,146.41,146.7,14670,128175304,144.718448,143.9349475,151.5802004,63.07531381,0.881222792,0.77920609,0
2012-09-18,146.49,14649,146.81,146.25,146.62,14662,98293358,144.8995482,144.0659257,151.5308452,55.97560976,0.924498139,0.8082645,-1
2012-09-17,146.94,14694,147.19,146.37,146.74,14674,119136952,145.0748293,144.1963683,151.4831751,53.83631714,0.957440383,0.838099676,-4
2012-09-14,146.88,14688,148.11,146.76,147.24,14724,169672999,145.281036,144.3448382,151.4409544,56.67870036,1.012224873,0.872924716,4
2012-09-13,144.37,14437,147.04,143.99,146.59,14659,225243763,145.4056993,144.4543583,151.3926862,59.46969697,0.991760015,0.896691776,15
2012-09-12,144.39,14439,144.55,143.9,144.39,14439,87596498,145.308966,144.4512188,151.3230077,49.42287513,0.788925611,0.875138543,3
2012-09-11,143.6,14360,144.37,143.56,143.91,14391,88581396,145.1757312,144.4248179,151.2492465,47.76876268,0.582728564,0.816656547,2
2012-09-10,144.19,14419,144.44,143.46,143.51,14351,86274348,145.0170901,144.3801926,151.1722391,47.67206478,0.382628558,0.729850949,-6
2012-09-07,144.01,14401,144.39,143.88,144.33,14433,107218047,144.9516529,144.3777442,151.1041571,48.45463609,0.286907714,0.641262302,3
2012-09-06,141.76,14176,143.78,141.75,143.77,14377,157982836,144.8391146,144.3480982,151.0311804,52.5974026,0.163970784,0.545803998,20
2012-09-05,141.09,14109,141.47,140.63,140.91,14091,100482344,144.4649132,144.1803861,150.9304721,35.8724535,-0.162364086,0.404170382,-1
2012-09-04,141.04,14104,141.46,140.13,141.03,14103,119620349,144.1377786,144.0267087,150.83196,26.57200811,-0.406616601,0.242012985,-1
2012-08-31,141.29,14129,141.82,140.36,141.16,14116,151904556,143.8541806,143.8868692,150.7357216,25.89559877,-0.582978353,0.077014717,4
2012-08-30,140.9,14090,140.94,140.19,140.49,14049,96477807,143.5337825,143.7211683,150.6337741,17.60416667,-0.767957181,-0.091979662,-8
2012-08-29,141.52,14152,141.89,141.12,141.51,14151,65396086,143.3410413,143.6133064,150.5429903,25.54194156,-0.822764443,-0.238136618,0
2012-08-28,141.18,14118,141.84,140.97,141.4,14140,75623274,143.1561802,143.5053403,150.4520152,25.46992481,-0.865103301,-0.363529955,-1
2012-08-27,141.89,14189,142.08,141.34,141.54,14154,68716759,143.0022583,143.40947,150.3633385,25.6097561,-0.877247953,-0.466273555,0
2012-08-24,140.31,14031,141.83,140.22,141.51,14151,99416396,142.8601385,143.3168129,150.2752455,21.8842002,-0.879159029,-0.54885065,6
2012-08-23,141.47,14147,141.48,140.44,140.66,14066,111378827,142.6506015,143.1872123,150.1795715,21.46294514,-0.938443672,-0.626769254,-9
2012-08-22,141.4,14140,142.05,141.07,141.82,14182,132950820,142.5714966,143.120519,150.0963916,36.25668449,-0.881661626,-0.677747728,0
2012-08-21,142.54,14254,143.09,141.45,141.76,14176,105399601,142.4942112,143.0541522,150.0134425,37.96192609,-0.831913168,-0.708580816,-4
2012-08-20,141.98,14198,142.22,141.59,142.19,14219,78199468,142.4652387,143.0119985,149.9355973,42.63392857,-0.749153969,-0.716695447,0
2012-08-17,142.23,14223,142.3,141.86,142.18,14218,90784837,142.4380731,142.9714132,149.8584271,36.80981595,-0.676574494,-0.708671256,1
2012-08-16,141.15,14115,142.16,140.8,141.99,14199,111977601,142.3953995,142.9235394,149.7801343,38.56041131,-0.627156678,-0.692368341,7
2012-08-15,140.64,14064,141.19,140.55,140.95,14095,71012147,142.2577424,142.8272692,149.6922723,50.33557047,-0.664254894,-0.686745651,1
2012-08-14,141.29,14129,141.38,140.37,140.79,14079,102210603,142.1179574,142.7278902,149.6036925,48,-0.698514124,-0.689099346,0
2012-08-13,140.6,14060,140.84,140.04,140.77,14077,79352310,141.9895805,142.6323833,149.515795,46.6893039,-0.718990568,-0.69507759,-1
2012-08-10,140.04,14004,140.89,139.81,140.84,14084,99737237,141.8800966,142.54495,149.4294687,53.30812854,-0.721255696,-0.700313212,1
2012-08-09,140.29,14029,140.89,140.15,140.61,14061,90094828,141.759135,142.4505622,149.3417128,40,-0.733158509,-0.706882271,0
2012-08-08,139.85,13985,140.65,139.81,140.49,14049,89648652,141.638265,142.354925,149.2536361,39.9113082,-0.743701642,-0.714246145,1
2012-08-07,140.18,14018,140.92,140.03,140.32,14032,109434310,141.512716,142.2556604,149.1647442,36.56387665,-0.757047952,-0.722806507,5
2012-08-06,139.72,13972,140.17,139.56,139.62,13962,85244038,141.3324573,142.1270916,149.0697716,31.86180422,-0.814717591,-0.741188723,1
2012-08-03,138.56,13856,139.64,136.68,139.35,13935,157710313,141.1436519,141.9916237,148.9730574,35.85313175,-0.872154288,-0.767381836,19
2012-08-02,136.55,13655,137.57,135.58,136.64,13664,199418419,140.7147326,141.7305689,148.8503405,8.090614887,-1.123397805,-0.83858503,-7
2012-08-01,138.7,13870,138.73,137.4,137.59,13759,138192791,140.4171391,141.5285899,148.7382973,20.50919378,-1.231655286,-0.917199081,-1
2012-07-31,138.49,13849,138.87,137.71,137.71,13771,120507272,140.1593163,141.3423172,148.628563,16.86390533,-1.292863794,-0.992332024,-7
2012-07-30,138.52,13852,139.34,138.27,138.68,13868,106715402,140.018429,141.2124481,148.5295723,27.33160622,-1.248706769,-1.043606973,0
2012-07-27,136.89,13689,139.07,136.14,138.68,13868,236689679,139.8909596,141.088914,148.4315666,28.02124834,-1.199880534,-1.074861685,18
2012-07-26,135.89,13589,136.46,135.26,136.17,13617,156221922,139.5365825,140.848967,148.309561,23.44444444,-1.348180428,-1.129525434,16
2012-07-25,134.21,13421,134.56,133.25,133.96,13396,129041882,139.0054794,140.5129198,148.1667793,19.09502262,-1.625302221,-1.228680791,0
2012-07-24,135.19,13519,135.25,133.03,133.93,13393,173030103,138.5221004,140.1918018,148.0251198,19.07775769,-1.826291635,-1.34820296,-9
2012-07-23,134.47,13447,136.38,133.84,135.09,13509,144901109,138.1952337,139.9429334,147.8964121,26.33744856,-1.87041392,-1.452645152,-11
2012-07-20,136.95,13695,137.16,136.32,136.47,13647,142813020,138.0309257,139.773522,147.7827165,34.43609023,-1.773581934,-1.516832508,-10
2012-07-19,137.65,13765,138.18,137.21,137.73,13773,129742249,138.0022661,139.673838,147.6826894,40.4432133,-1.576991837,-1.528864374,2
2012-07-18,136.04,13604,137.64,135.96,137.37,13737,113247909,137.9420503,139.5614557,147.5800756,39.91797676,-1.433714789,-1.509834457,7
2012-07-17,135.97,13597,136.64,134.55,136.36,13636,138576451,137.7913789,139.4052871,147.4684331,39.0896921,-1.385691862,-1.485005938,6
2012-07-16,135.44,13544,135.83,134.9,135.43,13543,97413111,137.5664856,139.2113707,147.3486477,37.43589744,-1.406463735,-1.469297497,-3
2012-07-13,133.86,13386,135.89,133.84,135.75,13575,129613009,137.393487,139.0425233,147.2332382,46.63133989,-1.381182853,-1.451674568,16
2012-07-12,133.38,13338,134.23,132.6,133.51,13351,143428183,137.0236311,138.7726441,147.0966886,35.93103448,-1.524325377,-1.46620473,-5
2012-07-11,134.21,13421,134.6,133.38,134.16,13416,142460464,136.7509043,138.5476371,146.9679653,38.19028609,-1.567250996,-1.486413983,0
2012-07-10,136.01,13601,136.23,133.68,134.14,13414,162748754,136.5022468,138.3326304,146.8403239,33.87784091,-1.584617212,-1.506054629,-9
2012-07-09,135.38,13538,135.57,134.7,135.32,13532,103703827,136.3896518,138.1856728,146.7256938,38.99082569,-1.486033851,-1.502050473,-2
2012-07-06,135.47,13547,135.77,134.85,135.49,13549,151120499,136.3039707,138.0541766,146.6138958,47.36842105,-1.378300062,-1.477300391,-10
2012-07-05,136.9,13690,137.8,136.29,136.79,13679,126024304,136.3502592,137.9925095,146.5161456,61.78184846,-1.174482421,-1.416736797,-5
2012-07-03,136.48,13648,137.51,136.34,137.41,13741,80450171,136.4511869,137.9640944,146.4255372,63.80952381,-0.951953131,-1.323780064,6
2012-07-02,136.48,13648,136.65,135.52,136.51,13651,129049181,136.4567882,137.8931629,146.3268752,55.75364668,-0.838553224,-1.226734696,3
2012-06-29,135.2,13520,136.27,134.85,136.1,13610,212056876,136.4228083,137.8056916,146.2251152,48.37291117,-0.772857533,-1.135959263,24
2012-06-28,132.29,13229,132.99,131.28,132.79,13279,168941315,136.0768266,137.5610237,146.0914325,31.59463487,-0.976624641,-1.104092339,-3
2012-06-27,132.42,13242,133.43,131.97,133.17,13317,107982307,135.799986,137.3468274,145.962861,34.375,-1.09482822,-1.102239515,9
2012-06-26,131.7,13170,132.38,130.93,131.98,13198,141386194,135.4361778,137.0850309,145.8237281,33.92070485,-1.269889962,-1.135769604,5
2012-06-25,132.05,13205,132.1,130.85,131.32,13132,146248554,135.0441608,136.8038099,145.6794124,34.60674157,-1.445224489,-1.197660581,-17
2012-06-22,133.13,13313,133.71,132.62,133.46,13346,129848438,134.8932884,136.6406972,145.5578262,42.45220831,-1.3954128,-1.237211025,7
2012-06-21,135.64,13564,135.78,132.33,132.44,13244,205129421,134.6596419,136.4357852,145.4273005,46.16487455,-1.421851929,-1.274139206,-23
2012-06-20,135.71,13571,136.1,134.27,135.48,13548,206299494,134.7377712,136.3891615,145.3283224,54.03916769,-1.183855783,-1.256082521,-2
2012-06-19,135.08,13508,136.25,134.37,135.7,13570,137213470,134.8294121,136.3555439,145.2325182,54.71584039,-0.966350474,-1.198136112,9
2012-06-18,133.58,13358,134.73,133.28,134.4,13440,131154924,134.7885157,136.2601515,145.124732,47.23889556,-0.888631495,-1.136235188,1
2012-06-15,133.38,13338,134.26,133.1,134.14,13414,169104512,134.7267523,136.1567295,145.0154311,45.97014925,-0.838354443,-1.076659039,5
2012-06-14,132.34,13234,134,131.98,133.47,13347,230470410,134.6070616,136.0256695,144.9005512,39.70223325,-0.842856987,-1.029898629,10
2012-06-13,132.53,13253,133.36,131.62,132.07,13207,171953597,134.3654367,135.83271,144.7728841,34.20118343,-0.948460325,-1.013610968,-7
2012-06-12,131.79,13179,133.01,131.16,132.92,13292,181773014,134.227776,135.6906266,144.6549449,39.34718101,-0.95258305,-1.001405384,11
2012-06-11,134.17,13417,134.25,131.28,131.41,13141,169457174,133.9594164,135.4818155,144.5231544,36.93593315,-1.065413299,-1.014206967,-13
2012-06-08,131.71,13171,133.13,131.29,133.1,13310,143634224,133.8775672,135.3656294,144.4094912,50.9491733,-1.006856789,-1.012736932,7
2012-06-07,133.47,13347,133.53,131.78,132.05,13205,184597574,133.7035132,135.2038914,144.2865112,46.70588235,-1.033265715,-1.016842688,0
2012-06-06,129.97,12997,132.03,129.93,131.97,13197,183846801,133.5384167,135.0461406,144.1639588,49.96853367,-1.048563126,-1.023186776,22
2012-06-05,127.85,12785,129.26,127.78,129.07,12907,163687095,133.1128532,134.7546215,144.0137702,43.79481522,-1.279937872,-1.074536995,7
2012-06-04,128.39,12839,128.74,127.14,128.1,12810,202317540,132.6354386,134.4300059,143.8554242,34.19811321,-1.524007113,-1.164431019,-1
2012-06-01,129.41,12941,131.5,128.16,128.16,12816,253063555,132.2092064,134.1241519,143.6992508,36.625,-1.693075526,-1.27015992,-26
2012-05-31,131.71,13171,132.45,130.34,131.47,13147,195826754,132.1388058,133.9946811,143.5775667,37.67670559,-1.542196641,-1.324567264,-3
2012-05-30,132.56,13256,133.69,131.49,131.76,13176,162154670,132.102729,133.8856723,143.459979,37.94369645,-1.383277895,-1.33630939,-15
2012-05-29,133.16,13316,133.93,131.17,133.7,13370,152437330,132.2548501,133.8766151,143.3628648,47.93875147,-1.08824722,-1.286696956,12
2012-05-25,132.48,13248,132.85,131.78,132.1,13210,135393214,132.2401024,133.7899509,143.2507965,44.43231441,-0.972331481,-1.223823861,-4
2012-05-24,132.63,13263,132.84,131.42,132.53,13253,167017765,132.2677117,133.7284899,143.1441219,47.40044248,-0.836131612,-1.146285411,1
2012-05-23,131.25,13125,132.46,129.99,132.27,13227,204667764,132.2679297,133.6573441,143.0359217,50.59031877,-0.740634488,-1.065155227,0
2012-05-22,132.31,13231,133.23,131.34,132.2,13220,197272169,132.2614602,133.5862541,142.9281016,47.77227723,-0.66295857,-0.984715895,1
2012-05-21,130.16,13016,132.02,129.95,131.97,13197,177733753,132.2337021,133.5074124,142.8190657,51.88172043,-0.612893865,-0.910351489,17
2012-05-18,131.37,13137,131.6,129.55,129.74,12974,319503709,131.9962066,133.3236362,142.6889258,39.10505837,-0.744576573,-0.877196506,-9
2012-05-17,132.86,13286,133.02,130.79,130.86,13086,247684669,131.8879965,133.2034588,142.571225,46.15881214,-0.749916853,-0.851740575,-15
2012-05-16,133.94,13394,134.55,132.8,132.83,13283,206973192,131.9777111,133.1852413,142.4742974,52.47410817,-0.588403775,-0.799073215,-4
2012-05-15,134.02,13402,134.81,133.13,133.34,13334,207288863,132.1074529,133.1927905,142.3834089,64.24282855,-0.414472973,-0.722153167,-6
2012-05-14,134.31,13431,135.61,133.91,134.11,13411,163196962,132.2981717,133.2375325,142.3010864,70.31778229,-0.212054562,-0.620133446,-12
2012-05-11,135.17,13517,136.87,135.11,135.61,13561,152988103,132.6135839,133.3532626,142.2345084,72.95132471,0.068610057,-0.482384745,-4
